,Frequency Hz,Spectrum dBm
149,63.828125,-80.01951140713034
150,63.84375,-80.42006494071644
151,63.859375,-81.04774893887443
152,63.875,-80.98596116063781
153,63.890625,-80.71483387996525
154,63.90625,-80.17605798140247
155,63.921875,-80.15219232528798
156,63.9375,-80.36172546419087
157,63.953125,-79.95095056788153
158,63.96875,-79.89339149959125
159,63.984375,-79.76547561950206
160,64.0,-79.66827498639115
161,64.015625,-79.39947807242064
162,64.03125,-79.15052714535231
163,64.046875,-79.15947781899145
164,64.0625,-78.83576135836684
165,64.078125,-78.56102358212726
166,64.09375,-78.29408716321264
167,64.109375,-78.21705491317822
168,64.125,-77.13913637710279
169,64.140625,-75.34419164797971
170,64.15625,-73.4906177735376
171,64.171875,-71.33242537822119
172,64.1875,-71.43343245408117
173,64.203125,-73.46473902143023
174,64.21875,-75.1878570160118
175,64.234375,-76.7159771423295
176,64.25,-77.6279817553959
177,64.265625,-78.01828410439754
178,64.28125,-77.97792111032986
179,64.296875,-77.84334830971807
180,64.3125,-77.78260209923147
181,64.328125,-78.06214967878256
182,64.34375,-78.60635216778246
183,64.359375,-78.73569601167563
184,64.375,-78.98713297650721
185,64.390625,-79.214182597639
186,64.40625,-78.87117065027894
187,64.421875,-78.63969301199094
188,64.4375,-78.58006861298858
189,64.453125,-79.0116239286705
190,64.46875,-79.50314358243271
191,64.484375,-78.66650437698493
192,64.5,-77.9292775180527
193,64.515625,-78.32132102069313
194,64.53125,-78.76452409163605
195,64.546875,-78.99204215094571
196,64.5625,-78.81510179800337
197,64.578125,-78.60432268464601
198,64.59375,-78.89860198810725
199,64.609375,-78.70555375066225
200,64.625,-77.77622312574807
201,64.640625,-77.80421820274115
202,64.65625,-78.30505444525483
203,64.671875,-78.19655921853101
204,64.6875,-78.3839350802194
205,64.703125,-78.64339380496624
206,64.71875,-74.95640495426753
207,64.734375,-69.26944456363458
208,64.75,-67.13032720868026
209,64.765625,-69.33088916927389
210,64.78125,-74.44424808068929
211,64.796875,-78.50794630668176
212,64.8125,-79.5283724889036
213,64.828125,-79.15759906550225
214,64.84375,-78.97640351836358
215,64.859375,-78.77047961916567
216,64.875,-78.75931160322043
217,64.890625,-78.9547429872412
218,64.90625,-78.7468046730419
219,64.921875,-78.70224323989243
220,64.9375,-78.6718477017746
221,64.953125,-78.4527340258434
222,64.96875,-78.65683996400128
223,64.984375,-79.09191628277974
224,65.0,-79.31911871976827
225,65.015625,-79.27023993102638
226,65.03125,-79.10352478459626
227,65.046875,-78.72799076370043
228,65.0625,-78.66336118701466
229,65.078125,-78.52400303508719
230,65.09375,-78.25096805172647
231,65.109375,-78.19033478446406
232,65.125,-77.63828846673611
233,65.140625,-76.82849809374855
234,65.15625,-75.8784920136467
235,65.171875,-75.34744724311375
236,65.1875,-74.33401625285246
237,65.203125,-73.6054980300942
238,65.21875,-74.10713599120929
239,65.234375,-74.597834667647
240,65.25,-74.90697012063208
241,65.265625,-75.48429897978265
242,65.28125,-75.68253035184172
243,65.296875,-75.96176408389447
244,65.3125,-76.37209043530245
245,65.328125,-76.16290380604384
246,65.34375,-75.51755600891138
247,65.359375,-75.2668751978218
248,65.375,-74.82732544146629
249,65.390625,-74.76022624686453
250,65.40625,-75.24800277274228
251,65.421875,-75.44730141624026
252,65.4375,-75.05422752748808
253,65.453125,-75.06085482763326
254,65.46875,-75.59330543374357
255,65.484375,-76.01544004249061
256,65.5,-75.83979944591326
257,65.515625,-75.19421951348615
258,65.53125,-73.84772147406397
259,65.546875,-73.3830850030319
260,65.5625,-73.87918475268864
261,65.578125,-74.21693425700127
262,65.59375,-74.38082050940777
263,65.609375,-74.29126012324294
264,65.625,-74.5274153913831
265,65.640625,-75.45021131938454
266,65.65625,-76.3113139818319
267,65.671875,-76.61997667333229
268,65.6875,-76.70285394813195
269,65.703125,-76.54240979323197
270,65.71875,-76.2238747812506
271,65.734375,-75.8677570472028
272,65.75,-75.80019065406543
273,65.765625,-75.54040820936243
274,65.78125,-75.35441517357523
275,65.796875,-75.6354870170093
276,65.8125,-75.35726279970069
277,65.828125,-74.53293967649793
278,65.84375,-73.65044600376682
279,65.859375,-72.8389387025855
280,65.875,-72.48338467029551
281,65.890625,-72.550803476807
282,65.90625,-72.20730337521573
283,65.921875,-71.83085254895414
284,65.9375,-71.76181023798094
285,65.953125,-71.7321155283368
286,65.96875,-71.3766713679074
287,65.984375,-71.17617140757929
288,66.0,-71.4614727626114
289,66.015625,-71.62636947901038
290,66.03125,-70.97705826828764
291,66.046875,-70.61449035123287
292,66.0625,-70.79932834279899
293,66.078125,-70.74701327504249
294,66.09375,-70.27147620965042
295,66.109375,-69.88632631823128
296,66.125,-70.14302330297734
297,66.140625,-70.14161483861221
298,66.15625,-68.80980023836808
299,66.171875,-66.67620076842356
300,66.1875,-64.54887776189601
301,66.203125,-62.96490738786154
302,66.21875,-55.41597130223122
303,66.234375,-45.53924305761599
304,66.25,-41.932604042847416
305,66.265625,-44.757973002034326
306,66.28125,-53.98322476923514
307,66.296875,-62.11745187298318
308,66.3125,-63.50746517832458
309,66.328125,-64.9610828024466
310,66.34375,-65.9306823092632
311,66.359375,-66.3609127760266
312,66.375,-66.26565807613696
313,66.390625,-65.84804558241319
314,66.40625,-65.52744621877491
315,66.421875,-65.8504932808765
316,66.4375,-66.42298317647648
317,66.453125,-66.9076540979809
318,66.46875,-67.51566688652584
319,66.484375,-67.83605106957009
320,66.5,-68.34702627449754
321,66.515625,-68.394935860025
322,66.53125,-67.95017318605288
323,66.546875,-67.3391943113281
324,66.5625,-66.88890934334236
325,66.578125,-66.91574265950511
326,66.59375,-67.08375873559774
327,66.609375,-67.15985810110229
328,66.625,-67.08858332359279
329,66.640625,-67.54028921727398
330,66.65625,-67.95655708702438
331,66.671875,-68.24091134295645
332,66.6875,-68.77390249623872
333,66.703125,-69.1229764105054
334,66.71875,-69.13867164638687
335,66.734375,-68.78414669917397
336,66.75,-68.27988868554023
337,66.765625,-68.49013624462322
338,66.78125,-68.88359745580433
339,66.796875,-68.91378684123895
340,66.8125,-69.10220488321319
341,66.828125,-69.77293081627545
342,66.84375,-69.88214660504042
343,66.859375,-69.42649246358376
344,66.875,-69.03745316014621
345,66.890625,-68.98739767291178
346,66.90625,-68.6992737801351
347,66.921875,-68.56117764528678
348,66.9375,-68.91309865521579
349,66.953125,-69.04948541551069
350,66.96875,-68.72857147614148
351,66.984375,-68.78270526456753
352,67.0,-69.00577395596164
353,67.015625,-69.2373090104445
354,67.03125,-69.48807308524947
355,67.046875,-70.11687201521377
356,67.0625,-70.6693832758335
357,67.078125,-70.6210467142682
358,67.09375,-70.04540569383202
359,67.109375,-69.46001258018343
360,67.125,-69.51844676268385
361,67.140625,-69.76665939610731
362,67.15625,-69.61784893179285
363,67.171875,-70.02688143786085
364,67.1875,-70.21034662962316
365,67.203125,-69.58642027618052
366,67.21875,-69.34060692509678
367,67.234375,-69.37145431454253
368,67.25,-68.99339458736645
369,67.265625,-68.81028967905321
370,67.28125,-68.45138649131907
371,67.296875,-70.77799644590316
372,67.3125,-70.63035364470565
373,67.328125,-70.67402713868702
374,67.34375,-70.18128322140299
375,67.359375,-69.7617214254899
376,67.375,-69.63028305808032
377,67.390625,-69.8200165069857
378,67.40625,-70.25898452871613
379,67.421875,-70.59453507589203
380,67.4375,-69.87832855032306
381,67.453125,-69.35478770076524
382,67.46875,-69.26010184039195
383,67.484375,-68.38857144231751
384,67.5,-67.34243378146145
385,67.515625,-67.10865393592846
386,67.53125,-67.51370378356884
387,67.546875,-67.89337012288902
388,67.5625,-67.95014055590688
389,67.578125,-67.90418503540171
390,67.59375,-67.52507723452769
391,67.609375,-66.70458000648352
392,67.625,-66.7728372447686
393,67.640625,-67.23419305883314
394,67.65625,-65.97928035273178
395,67.671875,-64.10948141243475
396,67.6875,-62.041041377849695
397,67.703125,-59.550294792795015
398,67.71875,-55.11737753242947
399,67.734375,-44.196803815804756
400,67.75,-37.685139140873396
401,67.765625,-37.74942669524722
402,67.78125,-44.45883363858892
403,67.796875,-55.45904981668794
404,67.8125,-59.13161487029705
405,67.828125,-61.14794113284503
406,67.84375,-63.1340433967422
407,67.859375,-64.96170419037534
408,67.875,-66.06427174285459
409,67.890625,-66.75947577636346
410,67.90625,-67.1777348693012
411,67.921875,-68.57485115911018
412,67.9375,-69.19148111188132
413,67.953125,-68.2662159038135
414,67.96875,-67.73316975599484
415,67.984375,-67.73331248838572
416,68.0,-67.83500889436229
417,68.015625,-68.51918454290706
418,68.03125,-69.20407472263301
419,68.046875,-69.86941863955238
420,68.0625,-70.32568894969428
421,68.078125,-70.3122239590114
422,68.09375,-70.6385319098703
423,68.109375,-71.17522270218211
424,68.125,-71.49338972830431
425,68.140625,-70.55024193926288
426,68.15625,-69.98869580691
427,68.171875,-70.16818294874138
428,68.1875,-70.42907067202285
429,68.203125,-70.28326532375908
430,68.21875,-70.33327479327569
431,68.234375,-71.40888270304626
432,68.25,-72.16265273156071
433,68.265625,-72.31638150727335
434,68.28125,-72.54052034739811
435,68.296875,-72.3293357990361
436,68.3125,-71.57236873691366
437,68.328125,-70.93716249964737
438,68.34375,-70.042968099089
439,68.359375,-69.49392387379216
440,68.375,-68.90279372211346
441,68.390625,-68.60810785873892
442,68.40625,-68.9430061736069
443,68.421875,-68.77054437896318
444,68.4375,-68.4112228603233
445,68.453125,-67.72572274334416
446,68.46875,-66.42591900445942
447,68.484375,-64.53956397990142
448,68.5,-63.871647366350246
449,68.515625,-64.70941708001415
450,68.53125,-66.02740746729364
451,68.546875,-66.69492076577963
452,68.5625,-66.7114463862206
453,68.578125,-66.59074590394064
454,68.59375,-67.23044899429179
455,68.609375,-67.55826688364526
456,68.625,-67.43697786583365
457,68.640625,-67.01817390731786
458,68.65625,-66.58766312771374
459,68.671875,-66.43829390821274
460,68.6875,-65.56973942342407
461,68.703125,-65.23422857685044
462,68.71875,-65.31876426805276
463,68.734375,-65.38422595375393
464,68.75,-64.5695407896676
465,68.765625,-64.57162285990884
466,68.78125,-65.22517894903724
467,68.796875,-65.07680915774888
468,68.8125,-65.18785951026355
469,68.828125,-65.29991380017387
470,68.84375,-65.19537652530944
471,68.859375,-64.80398321948292
472,68.875,-64.70781177767451
473,68.890625,-65.129110199676
474,68.90625,-65.19921996413719
475,68.921875,-65.046789930047
476,68.9375,-64.70781177767451
477,68.953125,-65.129110199676
478,68.96875,-65.19921996413719
479,68.984375,-65.046789930047
480,69.0,-66.20815425737025
481,69.015625,-66.87885599890303
482,69.03125,-67.76547921419476
483,69.046875,-67.89183668335502
484,69.0625,-66.20815425737025
485,69.078125,-66.87885599890303
486,69.09375,-67.76547921419476
487,69.109375,-67.89183668335502
488,69.125,-67.36044406822393
489,69.140625,-66.95165351130984
490,69.15625,-66.8701615596478
491,69.171875,-66.70576735499026
492,69.1875,-66.68893396878744
493,69.203125,-66.26838854718883
494,69.21875,-64.71328216446967
495,69.234375,-63.21449941572574
496,69.25,-62.97527141763747
497,69.265625,-63.954113206404216
498,69.28125,-64.48081555010798
499,69.296875,-64.94852980375538
500,69.3125,-65.60592743053792
501,69.328125,-65.93990263376013
502,69.34375,-66.45475078807212
503,69.359375,-66.98202505443484
504,69.375,-67.40630983953415
505,69.390625,-68.09866062833963
506,69.40625,-67.64364327722714
507,69.421875,-67.66738917183298
508,69.4375,-68.38355409753932
509,69.453125,-68.42404687065333
510,69.46875,-68.18578552933627
511,69.484375,-68.43341330697102
512,69.5,-68.72968807568611
513,69.515625,-68.65672295378793
514,69.53125,-68.82053015453967
515,69.546875,-69.1168064292046
516,69.5625,-69.27977060444513
517,69.578125,-69.69805025664265
518,69.59375,-69.92099088020139
519,69.609375,-69.57705362107048
520,69.625,-69.15134921393576
521,69.640625,-69.06373139461832
522,69.65625,-68.55815922556204
523,69.671875,-67.76552408081639
524,69.6875,-67.54215272402908
525,69.703125,-67.56023329943909
526,69.71875,-66.45868797062876
527,69.734375,-65.28091403741989
528,69.75,-65.24136101266258
529,69.765625,-65.45008017995865
530,69.78125,-65.56192697574713
531,69.796875,-66.05098869410969
532,69.8125,-66.67160052414513
533,69.828125,-66.79639759840954
534,69.84375,-66.66686949669403
535,69.859375,-66.88077490277567
536,69.875,-66.20376060743341
537,69.890625,-65.81747732002486
538,69.90625,-65.5892207139248
539,69.921875,-65.33608041823747
540,69.9375,-65.70057605836406
541,69.953125,-65.7729309466034
542,69.96875,-65.21156265162108
543,69.984375,-65.12223258093917
544,70.0,-65.1327408921903
545,70.015625,-65.40974349067767
546,70.03125,-65.53385636123433
547,70.046875,-65.19097574180543
548,70.0625,-64.74023933933624
549,70.078125,-64.0507914005558
550,70.09375,-63.80402933200465
551,70.109375,-63.627523308028216
552,70.125,-62.994155201466285
553,70.140625,-62.50556510208288
554,70.15625,-62.298000642345684
555,70.171875,-62.020295088565284
556,70.1875,-62.322607381442175
557,70.203125,-62.80460006374481
558,70.21875,-62.9067432581734
559,70.234375,-63.03315544539036
560,70.25,-63.245852371016724
561,70.265625,-63.14360878592937
562,70.28125,-62.866067210432576
563,70.296875,-63.185349301874965
564,70.3125,-63.76410971072464
565,70.328125,-64.01086021831031
566,70.34375,-64.29591870869643
567,70.359375,-64.65660966477952
568,70.375,-64.69480841444258
569,70.390625,-63.90849595523226
570,70.40625,-63.21147600900041
571,70.421875,-63.30448608288784
572,70.4375,-63.61671427313024
573,70.453125,-63.64638760216651
574,70.46875,-63.56248279569004
575,70.484375,-63.29887998092092
576,70.5,-63.710132583160544
577,70.515625,-63.63601985856443
578,70.53125,-62.981514495388595
579,70.546875,-63.29297128845964
580,70.5625,-63.69659577664909
581,70.578125,-63.54154666531915
582,70.59375,-63.62625828031321
583,70.609375,-63.39330490959753
584,70.625,-62.970229172837456
585,70.640625,-62.66098237955323
586,70.65625,-62.1805121206291
587,70.671875,-62.20270295845834
588,70.6875,-62.62440043451054
589,70.703125,-62.745917442049425
590,70.71875,-63.35115715155024
591,70.734375,-58.22241207546447
592,70.75,-55.418390308018196
593,70.765625,-57.23105750128085
594,70.78125,-62.33765579852371
595,70.796875,-65.19697867190547
596,70.8125,-65.55639047032135
597,70.828125,-65.44076763831828
598,70.84375,-65.63107669889139
599,70.859375,-65.48571374242391
600,70.875,-65.62521305696607
601,70.890625,-66.12634794730167
602,70.90625,-67.46965347027077
603,70.921875,-71.8580150042158
604,70.9375,-79.05374010646797
605,70.953125,-81.53577598377181
606,70.96875,-81.46496139387672
607,70.984375,-78.33248837191076
608,71.0,-76.08149150879645
609,71.015625,-78.4142816855959
610,71.03125,-82.18682248322277
611,71.046875,-82.55110735797366
612,71.0625,-78.5321508922872
613,71.078125,-71.14993892263566
614,71.09375,-66.86799667313097
615,71.109375,-64.8536976945941
616,71.125,-64.5011528491525
617,71.140625,-64.53775704923612
618,71.15625,-64.21749263933631
619,71.171875,-64.26046967544997
620,71.1875,-63.83487639680866
621,71.203125,-63.68384068861518
622,71.21875,-64.2481625843126
623,71.234375,-64.36170532330826
624,71.25,-64.09056793613263
625,71.265625,-64.06405638121035
626,71.28125,-63.93855680191841
627,71.296875,-63.808258237394895
628,71.3125,-64.02250089193578
629,71.328125,-64.23472870039689
630,71.34375,-63.59514078228282
631,71.359375,-63.34651639761377
632,71.375,-63.94829319533424
633,71.390625,-64.17990073403378
634,71.40625,-64.69810217638363
635,71.421875,-65.07901734044881
636,71.4375,-64.43835771319564
637,71.453125,-63.7295700094921
638,71.46875,-63.669039436697155
639,71.484375,-63.999732961976726
640,71.5,-64.22139524858551
641,71.515625,-64.34001400745503
642,71.53125,-63.884212757134705
643,71.546875,-63.85504455261055
644,71.5625,-63.60022792621154
645,71.578125,-63.60952397875072
646,71.59375,-63.447909860016104
647,71.609375,-63.10481157763873
648,71.625,-63.40737657777561
649,71.640625,-63.414080552887484
650,71.65625,-63.35963296160152
651,71.671875,-63.23915262206079
652,71.6875,-62.22288516174251
653,71.703125,-62.09993029567293
654,71.71875,-62.05348341825786
655,71.734375,-61.79793654821253
656,71.75,-61.6943427658009
657,71.765625,-62.15927968069477
658,71.78125,-62.47335094153469
659,71.796875,-62.29090980829769
660,71.8125,-62.089756342721934
661,71.828125,-62.57750035723209
662,71.84375,-62.564414027783755
663,71.859375,-61.832065625652845
664,71.875,-61.3652051041597
665,71.890625,-61.822615783480195
666,71.90625,-61.7736790524116
667,71.921875,-61.169348791697324
668,71.9375,-61.00454784184823
669,71.953125,-61.40229807229197
670,71.96875,-61.72416138018872
671,71.984375,-61.73980230971631
672,72.0,-61.238073557698826
673,72.015625,-61.3103569568294
674,72.03125,-61.66265542745024
675,72.046875,-61.135949343131315
676,72.0625,-60.267171578664716
677,72.078125,-60.223711269058654
678,72.09375,-60.44061155098025
679,72.109375,-60.14136625064467
680,72.125,-59.639529831728396
681,72.140625,-59.24174056961757
682,72.15625,-59.18842648222436
683,72.171875,-59.155908470017366
684,72.1875,-59.48386293383684
685,72.203125,-59.62420918657792
686,72.21875,-59.39562464409266
687,72.234375,-59.50777822656644
688,72.25,-59.76386179269567
689,72.265625,-59.87042532701143
690,72.28125,-59.9076394896133
691,72.296875,-60.11652212175674
692,72.3125,-59.86836607630022
693,72.328125,-59.40130416478867
694,72.34375,-59.08270954891882
695,72.359375,-59.01982051947416
696,72.375,-59.15227385250263
697,72.390625,-59.03675542049156
698,72.40625,-59.103801060688724
699,72.421875,-59.46338233304008
700,72.4375,-59.19246202108012
701,72.453125,-59.288428629803796
702,72.46875,-59.4106627783083
703,72.484375,-59.162831372697795
704,72.5,-58.92420167196118
705,72.515625,-58.55112053994826
706,72.53125,-59.08318111541608
707,72.546875,-59.84418360130552
708,72.5625,-59.746970995656284
709,72.578125,-59.66372793634302
710,72.59375,-59.6788433687007
711,72.609375,-59.575479820157774
712,72.625,-59.670057797765864
713,72.640625,-59.30504855609765
714,72.65625,-58.606855797334575
715,72.671875,-58.220187200423275
716,72.6875,-58.6159930474502
717,72.703125,-58.818872063891796
718,72.71875,-58.658015379886194
719,72.734375,-58.46308926166271
720,72.75,-58.22097942344501
721,72.765625,-58.141033720210544
722,72.78125,-57.99242319476424
723,72.796875,-57.99192679122198
724,72.8125,-58.43404349495146
725,72.828125,-58.45708878979356
726,72.84375,-58.36008000106732
727,72.859375,-58.46085703267424
728,72.875,-58.45847861626064
729,72.890625,-58.26145024365699
730,72.90625,-58.688998132483185
731,72.921875,-58.34723283676012
732,72.9375,-57.717668236124084
733,72.953125,-57.973207725032715
734,72.96875,-58.32306169720878
735,72.984375,-58.174785867687305
736,73.0,-58.33406517391277
737,73.015625,-58.187774396194605
738,73.03125,-57.6586296754625
739,73.046875,-57.886630974020726
740,73.0625,-58.20760777681075
741,73.078125,-58.28938632751715
742,73.09375,-58.075433068755714
743,73.109375,-57.93009393847651
744,73.125,-58.22394394232928
745,73.140625,-58.496886750154246
746,73.15625,-58.33857998621728
747,73.171875,-58.44248938167304
748,73.1875,-58.82481357955324
749,73.203125,-58.51661891859438
750,73.21875,-58.33276017861258
751,73.234375,-58.61886620678483
752,73.25,-58.883328661397094
753,73.265625,-58.87216067479939
754,73.28125,-58.489922022395334
755,73.296875,-58.28603426931478
756,73.3125,-58.41946111106739
757,73.328125,-58.39229047556245
758,73.34375,-58.53410860985997
759,73.359375,-59.06889085527031
760,73.375,-59.20733519344988
761,73.390625,-58.77893348964285
762,73.40625,-59.06083250831565
763,73.421875,-59.27983663487796
764,73.4375,-59.270099750502496
765,73.453125,-58.90341375197478
766,73.46875,-58.19562255927234
767,73.484375,-57.85012535334006
768,73.5,-58.34713075326319
769,73.515625,-58.87799904952233
770,73.53125,-58.66343843487234
771,73.546875,-58.37931476701819
772,73.5625,-58.607105158392166
773,73.578125,-58.8229063281139
774,73.59375,-58.83248017660436
775,73.609375,-58.88740967409088
776,73.625,-58.60237376151839
777,73.640625,-58.13918046986671
778,73.65625,-58.53118734187846
779,73.671875,-58.79932389352903
780,73.6875,-58.13819269988484
781,73.703125,-57.79340399441668
782,73.71875,-57.445982467689944
783,73.734375,-56.56242618832631
784,73.75,-55.753631196936546
785,73.765625,-57.17519400445516
786,73.78125,-58.739684364358446
787,73.796875,-59.04831837699337
788,73.8125,-58.514796738742234
789,73.828125,-57.91166558490344
790,73.84375,-58.080028001536405
791,73.859375,-58.536188069916115
792,73.875,-57.95744698623347
793,73.890625,-57.32082300911867
794,73.90625,-57.3754908768213
795,73.921875,-57.568541988637705
796,73.9375,-57.33613651069571
797,73.953125,-57.03288326530556
798,73.96875,-57.10400997061369
799,73.984375,-57.33880598917462
800,74.0,-56.99977017112137
801,74.015625,-56.590411478283706
802,74.03125,-56.73541730018771
803,74.046875,-57.23735231666499
804,74.0625,-57.295421335559254
805,74.078125,-56.99345733934003
806,74.09375,-56.66806147801576
807,74.109375,-56.94366555835686
808,74.125,-56.73455648549309
809,74.140625,-56.605954131196576
810,74.15625,-56.697944381171794
811,74.171875,-56.476001372977706
812,74.1875,-56.53916784423691
813,74.203125,-56.67112411020496
814,74.21875,-57.085346619678546
815,74.234375,-57.02918861193719
816,74.25,-56.76313015604499
817,74.265625,-56.97223944562868
818,74.28125,-56.927343738025264
819,74.296875,-57.239317370137584
820,74.3125,-57.234044836547696
821,74.328125,-57.10564219424729
822,74.34375,-57.480994578194554
823,74.359375,-57.560977882037534
824,74.375,-57.466350367131064
825,74.390625,-57.299008569923345
826,74.40625,-57.22278034486044
827,74.421875,-57.07164066234649
828,74.4375,-57.11297299107555
829,74.453125,-57.32513932382113
830,74.46875,-57.63940565193868
831,74.484375,-57.99064021701948
832,74.5,-57.71783246823914
833,74.515625,-57.37697695960121
834,74.53125,-57.35228361727403
835,74.546875,-57.40924791787287
836,74.5625,-57.24178776769893
837,74.578125,-57.29078916599402
838,74.59375,-57.6168835002524
839,74.609375,-57.78458020044114
840,74.625,-58.18556632895037
841,74.640625,-58.02904167340381
842,74.65625,-57.47188818976466
843,74.671875,-57.20209775757776
844,74.6875,-57.06531466883921
845,74.703125,-56.94873650175144
846,74.71875,-57.53577096465101
847,74.734375,-57.88617446940335
848,74.75,-58.04124860874494
849,74.765625,-58.481339027347055
850,74.78125,-58.381151073760314
851,74.796875,-57.89337186378155
852,74.8125,-57.93481308723331
853,74.828125,-58.52240019538419
854,74.84375,-58.73169061268635
855,74.859375,-58.42878373014544
856,74.875,-58.27346078385892
857,74.890625,-58.38442029453357
858,74.90625,-60.902501358922656
859,74.921875,-60.32812676000428
860,74.9375,-60.185498539154445
861,74.953125,-60.844769890341034
862,74.96875,-61.1254210355303
863,74.984375,-61.020132941634984
864,75.0,-60.48921978556882
865,75.015625,-60.47777798911268
866,75.03125,-61.23706543183524
867,75.046875,-61.209364472114544
868,75.0625,-60.9852396099174
869,75.078125,-60.45582135170379
870,75.09375,-59.91309477335851
871,75.109375,-59.63664813762047
872,75.125,-59.25169885605523
873,75.140625,-59.15133723485138
874,75.15625,-58.389363247910126
875,75.171875,-56.70131910629482
876,75.1875,-54.79911319212213
877,75.203125,-51.23507739192185
878,75.21875,-45.332299570453024
879,75.234375,-39.790096198788156
